ID,Pulsating,frequency,amplitudeRV,offsetRV,refepochRV,phase,D3_samplingRV_idx,D3_PsRV_mean,D3_PsRV_median,D3_PsRV_stdev,D3_NumRV,VALID_RECORD,all_times_nhist_numpeaks,all_times_nhist_peak1_bin,all_times_nhist_peak2_bin,all_times_nhist_peak3_bin,all_times_nhist_peak4_bin,all_times_nhist_peak_1_to_2,all_times_nhist_peak_1_to_3,all_times_nhist_peak_1_to_4,all_times_nhist_peak_2_to_3,all_times_nhist_peak_2_to_4,all_times_nhist_peak_3_to_4,all_times_nhist_peak_val,avg_double_to_single_step,avg_err,avgt,cad_probs_1,cad_probs_10,cad_probs_20,cad_probs_30,cad_probs_40,cad_probs_50,cad_probs_100,cad_probs_500,cad_probs_1000,cad_probs_5000,cad_probs_10000,cad_probs_50000,cad_probs_100000,cad_probs_500000,cad_probs_1000000,cad_probs_5000000,cad_probs_10000000,cads_avg,cads_med,cads_std,mean,med_double_to_single_step,med_err,n_epochs,std_double_to_single_step,std_err,total_time,amplitude,flux_percentile_ratio_mid20,flux_percentile_ratio_mid35,flux_percentile_ratio_mid50,flux_percentile_ratio_mid65,flux_percentile_ratio_mid80,max_slope,maximum,median,median_absolute_deviation,minimum,percent_amplitude,percent_beyond_1_std,percent_close_to_median,percent_difference_flux_percentile,period_fast,qso_log_chi2_qsonu,qso_log_chi2nuNULL_chi2nu,skew,std,stetson_j,stetson_k,weighted_average,fold2P_slope_10percentile,fold2P_slope_90percentile,freq1_amplitude1,freq1_amplitude2,freq1_amplitude3,freq1_amplitude4,freq1_freq,freq1_lambda,freq1_rel_phase2,freq1_rel_phase3,freq1_rel_phase4,freq1_signif,freq2_amplitude1,freq2_amplitude2,freq2_amplitude3,freq2_amplitude4,freq2_freq,freq2_rel_phase2,freq2_rel_phase3,freq2_rel_phase4,freq3_amplitude1,freq3_amplitude2,freq3_amplitude3,freq3_amplitude4,freq3_freq,freq3_rel_phase2,freq3_rel_phase3,freq3_rel_phase4,freq_amplitude_ratio_21,freq_amplitude_ratio_31,freq_frequency_ratio_21,freq_frequency_ratio_31,freq_model_max_delta_mags,freq_model_min_delta_mags,freq_model_phi1_phi2,freq_n_alias,freq_signif_ratio_21,freq_signif_ratio_31,freq_varrat,freq_y_offset,linear_trend,medperc90_2p_p,p2p_scatter_2praw,p2p_scatter_over_mad,p2p_scatter_pfold_over_mad,p2p_ssqr_diff_over_var,scatter_res_raw
RV-434,True,7.559347450881741,0.1330770671399157,-184.2356444303823,2457440.378536869,0.0236264765285112,247,40.44959999997677,14.00145999994129,81.65001618679918,12,True,9.0,5.0,7.0,9.0,13.0,1.0,1.0,2.0,1.0,2.0,2.0,0.01021575344369549,-4.137638392184048,0.0001,2457756.4292568685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,40.44959999997677,14.00145999994129,81.65001618679918,-184.21487172607468,-1.1129925126491298,0.0001,12.0,12.148965629159692,0.0,444.94559999974445,0.1324036773225572,0.38973568747107423,0.5259202354574937,0.6586530146340697,0.8975589347029442,0.9772284917244995,0.02463628938537317,-184.1026432082018,-184.18759352728898,0.0842564234057619,-184.36745056284693,0.1795968162723642,0.5,0.0,0.25127405969213445,102.66395939080397,2.8132422830289125,0.38134250529883734,-0.3003821380927588,0.10099838232439029,0.03354590913209465,1.1457239640093666,-184.21487172607468,-0.947252050177985,1.42615080375057,0.1284742545002075,0.006744904724050411,0.0013423337197751974,0.0005234999259632813,7.559126329155591,8.28397211031693,2.7897315719192677,1.1019594739504772,-0.3440176385838265,2.13084948150817,0.011682602066727383,0.00039386746260906596,0.00021634938569400078,2.946797921628629e-05,19.102110460256,-1.0687092447587863,-2.69922780514372,3.0593414260655276,0.005728164326287744,0.0001208562689476767,8.04761203219819e-05,5.085478005919884e-05,11.748402501346238,2.6562109758416406,-2.667973460936092,-0.7450068362501258,0.09093341006083451,0.04458608729485558,2.5270262234643517,1.5542011060236667,9.55329815255368e-10,2.8025881337878644e-09,0.3930543683832127,0.0,0.9728039244055512,0.9513922140563716,3.197955761624592e-09,-0.017168592578826747,1.9090693349837747e-05,5.249845250052253,0.6674381350918193,1.3735310177702678,0.49538743854894385,1.7262471694906472,0.01711411688988222
RV-435,True,30.89949613766251,0.6281711301928411,-15.691765507189302,2458563.631545244,0.3772650929948865,273,15.546558865979698,3.735909999813885,35.24646819789455,98,True,10.0,12.0,23.0,21.0,9.0,1.0105820105820105,1.0159574468085106,1.1235294117647059,1.0053191489361701,1.1117647058823528,1.1058823529411763,0.0031245165619907833,1012.8138509281389,0.00010000000000000002,2459568.851632692,0.0,0.0,0.010309278350515462,0.010309278350515462,0.010309278350515462,0.010309278350515462,0.010309278350515462,0.010309278350515462,0.010309278350515462,0.4948453608247423,0.6701030927835052,0.9072164948453608,0.9587628865979382,1.0,1.0,1.0,1.0,15.546558865979698,3.7359099998138845,35.246468197876936,-15.785594180259233,-1.1491857571825028,0.0001,98.0,10274.953536325758,1.3552527156068805e-20,1508.0162100000307,0.6268175420075348,0.3060820904361529,0.5173999636219077,0.6680418556187853,0.828020131657288,0.9640178329014625,37.63523236089268,-15.066301478949114,-15.887701871037816,0.3423682212072139,-16.319936562964184,0.5307134620663658,0.42857142857142855,0.19387755102040816,0.9874017610821291,587.233726635526,8.021377204648056,0.959202400627906,0.3346316212625456,0.4234562175174744,3.4544966250319113,1.016458420123732,-15.785594180259231,-115.89225295927834,115.84562847425042,0.6260876772306531,0.007536611244416719,0.0034468287430330763,0.0027487801018493715,30.899482174663795,0.6414969826015106,0.6420935016242273,0.004076124350256482,1.2384706549887132,7.862189685200783,0.017084668587628034,0.00035998708327371934,0.0005583211537041934,8.297159990816396e-05,30.89985352345719,-1.4482209900049123,-0.6239954340711058,-1.1427219804114885,0.010515258190007499,0.001694163076795777,3.286928453924402e-05,0.00010227014943250395,30.89921692552566,-1.833950104104886,0.11325858064034858,0.9479553796602899,0.0272879809153854,0.0167951847200047,1.0000120179617022,0.9999914157416414,1.869166266210698e-09,2.9546495250443172e-09,0.3533301672224055,0.0,0.7911897933093477,0.7678470830899551,1.200643711718027e-06,0.09479701179493638,-4.5163627398680115e-06,0.9294324605013431,0.016390729553015973,1.25429563027982,0.0710857527413572,2.155764919466032,0.011282199636171981
RV-436,False,0.0,0.0,-1998.890587709313,2457448.4556141244,0.0,119,62.607824516122136,38.85434000007808,48.67315210638595,32,True,17.0,7.0,4.0,11.0,14.0,1.0869565217391304,1.1904761904761905,1.5624999999999998,1.0952380952380953,1.4375,1.3125,0.0013504277966450676,63.514701560996954,0.0001,2458173.0428197496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.4516129032258065,0.6129032258064516,1.0,1.0,1.0,1.0,62.607824516122136,38.85434000054374,48.67315210644564,-1998.8905877093127,4.817781595385996,0.0001,32.0,610.2714213918116,0.0,1940.8425599997863,0.0,,,,,,0.0,-1998.8905877093127,-1998.8905877093127,0.0,-1998.8905877093127,,0.0,0.0,,2420.0031920196834,,-inf,0.0,0.0,-1.0,,-1998.8905877093127,-1.1054381885095566e-10,1.8220469674473412e-10,7.646506000543395e-10,2.5515669014247965e-10,2.691289181036001e-11,2.198495556061725e-11,2.002738439536501,0.03125,1.5729891132473777,-0.0003618828054798622,1.5813027736667995,15.96672326128707,2.7350707715585664e-12,3.9423693411489344e-13,1.5385862182099648e-13,1.4505535217403337e-14,17.58302332364546,-1.1090638496065914,3.0691602843562884,-3.0589545916973435,1.4619564643840855e-12,1.4700267770183505e-13,2.324007764301354e-14,7.659073456679164e-15,6.075526291015228,0.36873218372439176,1.686747660533114,-2.7799570080906597,0.003576889590309875,0.0019119274401670416,8.779490609724725,3.033609467455622,3.6817782331839847e-13,1.8071462118505823e-11,0.03432364348905244,1.0,0.1766726122670644,0.18865410434599997,1.9602657460178867e-30,-5.150013748789206e-10,1.0942378475568686e-16,0.3241856748436284,,,,,inf
RV-437,True,41.91340677747325,0.8617995377039779,798.2023432669912,2457525.937387402,0.5441425269314129,254,212.51338875002693,55.90364000014961,324.9204657618099,9,True,11.0,41.0,44.0,2.0,49.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,0.004084709959505766,-0.789920302668481,0.0001,2458265.4424862913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.5,0.5,0.75,0.875,1.0,1.0,212.51338875002693,55.90364000014961,324.9204657618099,798.0542581583211,-0.3954479786852701,0.0001,9.0,2.6208657281391377,0.0,1700.1071100002155,0.8581861474581274,0.2891293546071882,0.5558438690443328,0.847457627118644,0.9161375807431127,0.9746038756694088,0.11158953228160064,799.0595648174296,797.8200952836257,0.44718972771806875,797.3431925225134,0.680666135881104,0.5555555555555556,0.2222222222222222,1.2017648619957537,500.03150294123986,5.194370157124281,1.482023330499213,0.3532510623698205,0.6451864760383575,5.854558662484909,0.9860861063701771,798.0542581583211,-31.686021747851974,19.96873086862898,0.988418693124475,0.015266160539247706,0.008509295528219036,0.0016588963327870785,19.807810814929027,10.367901024821274,-2.148015054440507,0.3701664881075144,-1.950649634170651,1.693152558610448,0.10450968638496841,0.005406617272890055,0.0004967204416363738,0.00045242386701494804,29.87258843943872,-0.05651275685475899,0.6447574264197139,-1.5761365659746789,0.019324713313785005,0.001933601030010948,3.914537599295915e-05,6.438998762095288e-05,20.450593845228727,-2.1243244993702666,1.6222774382631384,-2.932165841058159,0.10573422691410708,0.019551141078380414,1.5081216555705352,1.032450987961539,5.338005260036027e-09,8.204141921375196e-09,0.36186400691858983,0.0,1.0877843845030104,1.0732183962823256,9.211936432697488e-09,0.17788440652202553,0.0001496824002480252,3.1846824953843194,1.4024738874725822,0.9922696961344157,1.020951329426612,1.354176557141998,0.003456053656591992
RV-438,False,0.0,0.0,-207.60673322244293,2457413.988509015,0.0,20,29.258454615386345,7.977020000107586,65.15002396859961,66,True,9.0,10.0,8.0,18.0,28.0,1.143939393939394,1.8192771084337351,3.282608695652174,1.5903614457831328,2.869565217391304,1.8043478260869563,0.002598446793051691,18.74379635164932,0.00010000000000000003,2458732.7677452276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.47692307692307695,0.8461538461538461,0.923076923076923,0.9846153846153847,1.0,1.0,1.0,29.258454615386345,7.977020000107586,65.15002396858773,-207.6067332224429,-1.2371271432465125,0.0001,66.0,104.2204859900332,2.710505431213761e-20,1901.7995500001125,0.0,,,,,,0.0,-207.60673322244287,-207.60673322244287,0.0,-207.60673322244287,0.0,0.0,0.0,0.0,2371.3211346634816,,-inf,1.0,2.842170943040401e-14,-1.0,1.2531328320802,-207.60673322244293,,,,,,,0.0005258177708581017,,,,,,,,,,0.0009464719875445829,,,,,,,,0.0009464719875445829,,,,,,1.7999999999999998,1.7999999999999998,,,0.008750000000000003,0.0,,,,,,,,,,0.0,
RV-439,True,56.13576939935759,1.1634860175621304,183.42817290033145,2457396.5122475624,0.7596328696872361,166,29.91882142856983,3.936100000049919,82.76637923936477,64,True,9.0,9.0,7.0,17.0,30.0,1.0536912751677854,2.211267605633803,4.243243243243243,2.0985915492957745,4.027027027027026,1.9189189189189189,0.0036956037141158866,-148.39713060690855,0.00010000000000000002,2458793.9841652187,0.0,0.0,0.0,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.4761904761904762,0.6507936507936507,0.8888888888888888,0.9206349206349206,0.9682539682539683,1.0,1.0,1.0,29.91882142856983,3.936100000049919,82.76637923936477,183.5811764264671,-1.0709631364624566,0.0001,64.0,1216.9278934748693,1.3552527156068805e-20,1884.8857499998994,1.1622777683286358,0.19626083585433537,0.33678680749332396,0.5521455368849414,0.8779116795089998,0.9457368152322635,2.2139928906583375,184.5893491230296,183.69437273571742,0.74016479773654,182.26479358637232,2.7280998766606492,0.46875,0.140625,3.2532594061506273,91.34853881941935,8.697219282363415,1.2891108520331194,-0.3204725522994585,0.847710531529314,8.055006489323187,0.9498896161990289,183.5811764264671,-75.59241463621473,76.87892765511143,0.6513730259503795,0.020316892395695323,0.01724168459754903,0.0025674540602190353,9.210170961290851,33.722612888440295,0.9615077813479407,-0.12922563794609765,-1.4688093091827998,3.97376096067593,0.5178247721311959,0.11221820953676359,0.009242194143785756,0.007595192857718277,29.193005464656384,2.1371157210215657,-1.8986338751221987,2.4743628959557786,0.31018035815107553,0.003893271782468783,0.004311322037635719,0.0006604894726574958,9.418013797388488,-0.9707227313257287,-1.4951443559457596,-0.6356525189165012,0.7949742336592288,0.4761946623419198,3.1696485968991004,1.0225666642857307,9.12201092440057e-10,8.833369591343398e-09,0.34237663868972534,0.0,0.9478053317234001,0.8561149945958266,1.2864795888184278e-05,-0.010218454574385305,-0.000252248359727993,1.013933170591927,0.6606249415839603,0.8668166580619608,0.6455590441159553,2.1973810978818875,0.36525773563980607
RV-440,True,62.859881413781146,1.3061186966559637,-1057.8224229320226,2457412.703986626,0.8615133547542598,245,4.560913968254768,0.9036899995990098,18.96669927374089,64,True,9.0,42.0,15.0,27.0,45.0,1.0956521739130436,1.2475247524752477,1.5,1.1386138613861387,1.369047619047619,1.2023809523809523,0.02777323998657281,292.21232529540254,0.00010000000000000002,2457564.9460006887,0.0,0.0,0.0,0.015873015873015872,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.36507936507936506,0.36507936507936506,0.8888888888888888,0.9047619047619048,0.9682539682539683,0.9841269841269842,1.0,1.0,1.0,1.0,4.560913968254768,0.9036899995990098,18.966699273740886,-1057.837441721013,-1.0489253592470003,0.0001,64.0,1675.471391696753,1.3552527156068805e-20,287.33758000005037,1.301858222984265,,,,,,109.61314498665365,-1056.5231596009044,-1058.0029713957738,0.9397000625563123,-1059.126876046873,,0.484375,0.09375,,52.26220080030018,13.032115803005706,-0.6575608515099695,0.10008569245816919,0.9354248899549741,8.776543915767276,1.0000831493526192,-1057.837441721013,-360.25649010353777,192.3732884849692,0.7698811735828304,0.03787528696484419,0.008727585775594675,0.0026039565661905907,29.10931455606515,33.722612888440295,-0.6523612983059504,0.3584574136317509,-0.9471073855522003,4.323103413449299,0.5005168813771331,0.0505021531619574,0.010123432048990742,0.005335536264292236,10.688612328395964,1.6966395895528272,1.0211331904616563,1.344918286698224,0.3098122267358282,0.031224996085317203,0.0025441737338970107,0.0013685215181751787,25.97905919580269,-0.23545208020768957,1.6454264183613374,0.8730558136935316,0.6501222507466384,0.40241564200620883,0.3671887329332153,0.8924655077592596,3.900602063566794e-11,1.9670677309235884e-09,0.3338445844369373,0.0,0.9062737236252321,0.7624353216615776,4.3005131689778893e-07,-0.01706286978310345,0.0008134039318831606,0.8155605123779759,0.49009445446247824,1.4313705914724946,0.5268628125678878,2.5177935795314164,0.41743678067416656
RV-441,False,0.0,0.0,706.8011423744965,2457445.2763807946,0.0,292,161.89110333332792,24.879009999800477,276.2203842122599,10,True,8.0,18.0,4.0,49.0,14.0,2.3333333333333335,2.3333333333333335,3.5,1.0,1.5,1.5,0.0053381409668006655,111.15902858553595,0.0001,2457829.2396757943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.6666666666666667,0.7777777777777777,0.8888888888888888,1.0,1.0,161.89110333332792,24.879009999800473,276.2203842122599,706.8011423744965,5.146717751234446,0.0001,10.0,252.39125782848768,0.0,1457.0199299999513,0.0,,,,,,0.0,706.8011423744965,706.8011423744965,0.0,706.8011423744965,0.0,0.0,0.0,0.0,1816.733079800438,-64.7320207258585,-inf,0.0,0.0,-1.0,,706.8011423744966,,,,,,,0.0006863324100172284,0.0,,,,,,,,,0.0012353983380310111,,,,,,,,0.0012353983380310111,,,,,,1.8,1.8,,,0.008750000000000003,0.0,,,,,,,,,,,
RV-442,False,0.0,0.0,-481.05473645613847,2457525.2704004296,0.0,68,16.145696874998976,6.468190000159666,36.704968802113015,33,True,18.0,4.0,8.0,36.0,38.0,1.0869565217391306,1.1904761904761905,1.3157894736842106,1.0952380952380951,1.2105263157894735,1.1052631578947367,0.006402883555519014,6.60134847633773,0.0001,2457776.3954828535,0.0,0.0,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.375,0.5,0.90625,0.96875,1.0,1.0,1.0,1.0,16.145696874984424,6.468190000392497,36.70496880210682,-481.05473645613847,-0.5146368724787026,0.0001,33.0,40.79276761140447,0.0,516.6622999995016,0.0,,,,,,0.0,-481.05473645613847,-481.05473645613847,0.0,-481.05473645613847,0.0,0.0,0.0,0.0,378.23008784736567,-56.2162879967051,-inf,0.0,0.0,-1.0,,-481.0547364561384,-4.8482559749404976e-11,5.634660494251463e-11,7.05740809708912e-10,2.0094296852740503e-11,2.167803590789137e-11,1.264305209056168e-11,1.0028213786848776,0.0303030303030303,-1.5878630684187167,-0.01183092714049241,1.5560156523605462,17.225679780488452,1.5649279543379812e-12,1.5403979497464587e-13,2.8250172539878257e-14,8.459213948731872e-15,15.042475520291491,-3.1231483061398437,-1.5024064738088525,0.15479086239657366,1.3319031153442381e-12,7.733242288367464e-14,2.5283789503408643e-14,7.380904000271459e-15,5.015190773552667,2.1907249820763894,-2.2510134723955706,-5.671954818733462e-05,0.002217425905954691,0.0018872411755437401,15.000154404385086,5.001080830695592,1.685778843731206e-12,1.3506726440565159e-09,0.04302470954960009,1.0,0.19021146341514392,0.2118043809915955,1.601613630946265e-29,6.392042450897861e-10,4.990685557883853e-15,0.3653583033500129,,,,,inf
RV-443,True,27.037631291190213,0.5462527849646409,256.49587689398504,2457434.730136324,0.3187519892604578,242,25.90126112676029,5.0471699996851385,63.15466977429184,72,True,7.0,18.0,8.0,29.0,37.0,1.4356435643564356,1.7682926829268293,2.1641791044776117,1.2317073170731707,1.5074626865671643,1.2238805970149254,0.0024552865516359115,16.803115379025463,0.00010000000000000002,2458457.6165267406,0.0,0.0,0.0,0.01408450704225352,0.01408450704225352,0.01408450704225352,0.02816901408450704,0.02816901408450704,0.02816901408450704,0.40845070422535207,0.5633802816901409,0.9014084507042253,0.9295774647887324,1.0,1.0,1.0,1.0,25.90126112676029,5.0471700001508,63.15466977426027,256.4923460200777,0.10254820209914232,0.0001,72.0,116.58432290281277,1.3552527156068805e-20,1838.9895399999805,0.5459292244123191,0.36073535693721787,0.49363668787707754,0.705664342256552,0.8823767062891251,0.9413852024606973,22.95511492825429,257.0418176419815,256.4420645128089,0.4151498210520401,255.94995919315684,0.573152119844315,0.4861111111111111,0.09722222222222222,0.987216083760343,70.11016164696836,7.993589794971356,0.5675041145390864,0.06529543918191785,0.3946086859926215,3.2761424460892483,1.0799684422615454,256.4923460200777,-79.0531918613066,88.34916250787987,0.5421391415519933,0.004788996765409709,0.002866110528338001,0.004996360113804826,27.03765242732187,1.3005708111239451,1.4931415014698917,2.1719590820400008,0.4052657733488209,6.631874465418962,0.03014787335438912,0.0002841072441852093,0.0005461643722814741,0.00011663936048355298,27.037304410116725,-0.44057592626172837,0.8656518462453489,0.9786650840665039,0.022374052056779635,0.001091720056273026,0.00047466304151338095,6.389984009662073e-05,27.038000444527015,1.5282436894646876,1.7238703980764372,-2.2000214643594993,0.05560910667339783,0.041269944082489525,0.9999871284237387,1.0000128715762613,7.974935489762913e-09,1.5010203080478846e-09,0.36319748225248455,0.0,0.816602117972455,0.8765487234859968,1.478226264392676e-08,0.003565785809769295,-3.69222393857767e-06,1.2983011408188805,0.04460647446479841,0.9936254159119141,0.06790234605290302,1.839448681958115,0.015334751699001397
RV-444,False,0.0,0.0,-970.2838752610396,2457706.4702024027,0.0,122,19.64884294117527,1.948050000239164,47.01605230153669,52,True,13.0,9.0,29.0,20.0,13.0,1.05,1.1506849315068493,1.3333333333333333,1.0958904109589043,1.2698412698412698,1.1587301587301586,0.008932632815528667,-4.54045298974678,0.00010000000000000003,2458148.65707048,0.0,0.0,0.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.17647058823529413,0.17647058823529413,0.5882352941176471,0.6862745098039216,0.9215686274509803,0.9215686274509803,1.0,1.0,1.0,1.0,19.6488429411844,1.9480500002391636,47.0160523015288,-970.2838752610398,-1.0499487913122758,0.0001,52.0,38.278092367811716,2.710505431213761e-20,1002.0909900004044,0.0,,,,,,0.0,-970.2838752610397,-970.2838752610397,0.0,-970.2838752610397,,0.0,0.0,,192.8581581986921,,-inf,1.0,1.1368683772161603e-13,-1.0,1.2531328320802004,-970.2838752610395,,,,,,,0.0009979133731155456,,,,,,,,,,0.0017962440716079821,,,,,,,,0.0017962440716079821,,,,,,1.8,1.8,,,0.008750000000000003,0.0,,,,,,,,,,0.0,
RV-445,True,47.797789794919744,0.9866197835286006,-646.0375612204134,2457404.0565441954,0.6332998453775719,70,37.721146470593176,7.983430000022054,82.241557200861,52,True,7.0,9.0,18.0,27.0,48.0,1.5270270270270272,1.9152542372881358,2.75609756097561,1.2542372881355932,1.8048780487804879,1.4390243902439024,0.0031165101422098436,12.492006766297798,0.00010000000000000003,2458045.6109847724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.411764705882353,0.8431372549019608,0.8823529411764706,0.9803921568627452,1.0,1.0,1.0,37.72114647060231,7.983430000022054,82.2415572008319,-645.8694741899592,0.023354307038936588,0.0001,52.0,171.01836603881745,2.710505431213761e-20,1923.7784700007178,0.984809646874055,0.16143092072880477,0.3840214431675314,0.5856356154995768,0.7272446894644644,0.9180388282954032,2.1100977695709324,-645.0509553814452,-645.7544404058349,0.6171969732096727,-647.0205746751933,2.209599111467282,0.4807692307692308,0.15384615384615385,2.5607630491408924,75.64401030200996,8.216537682997433,-0.05694732750144719,-0.35182300271461164,0.695958820077366,6.236331640377485,0.9967492654007645,-645.8694741899592,-36.09004595832333,35.68196993435306,0.5184389967307413,0.023011331297406724,0.002020227456226214,0.0028417405258226577,4.679894353946399,38.67566530161689,1.0416868514192557,2.9579627823568297,0.6153018514378259,3.6305825241440286,0.37695166257589313,0.041794386439892556,0.015434273074092902,0.0036694562193257414,3.146495344652517,-1.0422823239137762,0.48768564633623845,0.8568927015641692,0.2809682617123359,0.026013394360291306,0.007569004559582835,0.0010212844236430804,21.56936500073448,1.5114238442074104,-1.5584226832793073,-2.649451503734826,0.7270897153820169,0.5419504772675516,0.672343242534777,4.608942717381162,2.7575648431366062e-09,5.920723467056632e-09,0.34690121227183657,0.0,0.9572771140350002,0.9213733332949664,6.739458879294744e-07,-0.019100017934079005,0.00010697742569615345,0.8116912432456371,0.6996896812824203,1.0893419397925657,0.7570359915367387,1.9769839822778073,0.42515880003119466
RV-446,True,20.79398807884587,0.4138118683391548,599.3765518568816,2459366.613592624,0.2241513345279677,32,161.2756885714563,18.94078000029549,345.6818589290017,8,True,5.0,2.0,46.0,48.0,44.0,2.5,2.5,5.0,1.0,2.0,2.0,0.007908880844842855,5.36680491261357,0.0001,2459554.371762624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28571428571428575,0.28571428571428575,0.5714285714285715,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,1.0,161.2756885714563,18.94078000029549,345.6818589290017,599.3524306360587,0.11857708169835923,0.0001,8.0,11.717517434089963,0.0,1128.929820000194,0.41043110127611726,0.26525278783978196,0.5643142244584683,0.7836429784090637,0.915265781424759,0.9847483753092617,0.41096329868588105,599.7900765834813,599.3807907326686,0.3664517409974337,598.9692143809291,0.45850314944913817,0.625,0.25,0.7620821475811097,1163.845175257932,6.4272700920600805,-0.5297854025748416,0.029154873686330286,0.3169848108667538,2.5697938225030277,1.106409876118609,599.3524306360588,-15.354571688580283,5.208030235383342,0.39776512389252794,0.010984601920190771,0.0034978603917063767,0.0010323249300692914,20.79438383512269,5.005716051335563,-2.5680322674045466,-3.041570854686712,0.5262023855636966,1.533162932978281,0.015086350175430384,0.0012000500977123276,0.00010509313272838113,0.00014806421449895925,7.944692257308306,0.3001413109574275,-3.1090189970324027,-1.932286016453681,0.0017193537167593301,4.197471898406721e-05,8.068399768147459e-06,7.842332200019707e-06,31.448013305197218,-1.7426110297729613,0.7100946826193055,2.1503046983921474,0.037927785190907184,0.004322535118045899,0.3820595176227029,1.512332058239689,1.418626882632168e-10,8.028465392495576e-09,0.3737738392023593,0.0,1.0929361493038303,1.100462403534689,1.8987170385067385e-10,0.01732043244135184,4.935645088756675e-05,6.360928499489379,1.3126929809361072,0.34205892057407944,0.6570853253245521,1.1662812705757915,0.00043489071111367565
RV-447,False,0.0,0.0,866.4109784767088,2457475.814885267,0.0,113,199.08162125002127,26.428679999895397,464.95966911658417,9,True,2.0,0.0,,,,,,,,,,0.006104419735720069,79.33911218507826,0.0001,2458186.9914597115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.875,0.875,1.0,1.0,199.08162125002127,26.428679999895394,464.95966911658417,866.4109784767088,1.1136889463604815,0.0001,9.0,181.37244496235311,0.0,1592.6529700001702,0.0,,,,,,0.0,866.4109784767088,866.4109784767088,0.0,866.4109784767088,,0.0,0.0,,1985.8515835413596,-65.171583329603,-inf,0.0,0.0,-1.0,,866.4109784767088,,,,,,,0.0006278831728169215,0.0,,,,,,,,,0.0011301897110704586,,,,,,,,0.0011301897110704586,,,,,,1.7999999999999998,1.7999999999999998,,,0.008750000000000003,0.0,,,,,,,,,,,
RV-448,True,31.45362644321157,0.6399254094014574,-1990.2774225037836,2457422.940669817,0.3856610067153267,310,143.37750307692644,15.972839999943972,218.47254144584036,14,True,10.0,22.0,47.0,25.0,12.0,1.0,1.3333333333333333,2.6666666666666665,1.3333333333333333,2.6666666666666665,2.0,0.004956860915312565,-17.56526185965185,0.00010000000000000002,2458089.00620196,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.6923076923076923,0.6923076923076923,0.7692307692307692,0.923076923076923,1.0,1.0,143.37750307692644,15.972839999943972,218.47254144572935,-1990.1932909981647,-1.6628113248912941,0.0001,14.0,44.40769325557111,1.3552527156068805e-20,1863.9075400000438,0.5782318326934046,,,,,,85.88620081935976,-1989.6395776228137,-1990.1647758527151,0.5189847996664412,-1990.7960412882005,,0.7142857142857143,0.0,,840.3550676285138,11.457894343923625,-1.0688056633635417,-0.01199052128802047,0.47663598989001116,4.794107257330656,1.0239826904740954,-1990.1932909981647,-30.069528411648754,76.81797876516882,0.588732859387078,0.02947703834121983,0.004324435015775786,0.003524491692750491,31.45359881960595,4.82056087354251,-1.501222190138715,-1.3198877196167749,0.9648379916518957,2.409771491440956,0.0350398087834544,0.0014209509294174512,0.00010524738937212958,0.00018465898629998348,32.456652865945586,2.970366645403934,-0.9233794150629168,0.445113737412648,0.014505538742200935,0.00046494156980291814,0.00044255517785118524,4.757335747099503e-05,15.639080466405172,1.6168482979885186,-2.052789867439163,2.0597862148436996,0.059517331544792454,0.024638575053042663,1.031889961212146,0.49721116353327666,2.174087576634065e-09,2.984603564293309e-09,0.35931440226134387,0.0,0.9807247659427267,0.9673198510300262,2.306966188188162e-10,-0.08865251543443264,8.001357428932223e-06,0.7592399194902375,0.19635271773277593,1.7550332765112748,0.1959208512375627,2.9583544955486434,0.007461652763746959
