ID,Pulsating,frequency,amplitudeRV,offsetRV,refepochRV,phase,D3_samplingRV_idx,D3_PsRV_mean,D3_PsRV_median,D3_PsRV_stdev,D3_NumRV,D4_noiseRV_mean,D4_noiseRV_median,D4_noiseRV_stdev,VALID_RECORD,all_times_nhist_numpeaks,all_times_nhist_peak1_bin,all_times_nhist_peak2_bin,all_times_nhist_peak3_bin,all_times_nhist_peak4_bin,all_times_nhist_peak_1_to_2,all_times_nhist_peak_1_to_3,all_times_nhist_peak_1_to_4,all_times_nhist_peak_2_to_3,all_times_nhist_peak_2_to_4,all_times_nhist_peak_3_to_4,all_times_nhist_peak_val,avg_double_to_single_step,avg_err,avgt,cad_probs_1,cad_probs_10,cad_probs_20,cad_probs_30,cad_probs_40,cad_probs_50,cad_probs_100,cad_probs_500,cad_probs_1000,cad_probs_5000,cad_probs_10000,cad_probs_50000,cad_probs_100000,cad_probs_500000,cad_probs_1000000,cad_probs_5000000,cad_probs_10000000,cads_avg,cads_med,cads_std,mean,med_double_to_single_step,med_err,n_epochs,std_double_to_single_step,std_err,total_time,amplitude,flux_percentile_ratio_mid20,flux_percentile_ratio_mid35,flux_percentile_ratio_mid50,flux_percentile_ratio_mid65,flux_percentile_ratio_mid80,max_slope,maximum,median,median_absolute_deviation,minimum,percent_amplitude,percent_beyond_1_std,percent_close_to_median,percent_difference_flux_percentile,period_fast,qso_log_chi2_qsonu,qso_log_chi2nuNULL_chi2nu,skew,std,stetson_j,stetson_k,weighted_average,fold2P_slope_10percentile,fold2P_slope_90percentile,freq1_amplitude1,freq1_amplitude2,freq1_amplitude3,freq1_amplitude4,freq1_freq,freq1_lambda,freq1_rel_phase2,freq1_rel_phase3,freq1_rel_phase4,freq1_signif,freq2_amplitude1,freq2_amplitude2,freq2_amplitude3,freq2_amplitude4,freq2_freq,freq2_rel_phase2,freq2_rel_phase3,freq2_rel_phase4,freq3_amplitude1,freq3_amplitude2,freq3_amplitude3,freq3_amplitude4,freq3_freq,freq3_rel_phase2,freq3_rel_phase3,freq3_rel_phase4,freq_amplitude_ratio_21,freq_amplitude_ratio_31,freq_frequency_ratio_21,freq_frequency_ratio_31,freq_model_max_delta_mags,freq_model_min_delta_mags,freq_model_phi1_phi2,freq_n_alias,freq_signif_ratio_21,freq_signif_ratio_31,freq_varrat,freq_y_offset,linear_trend,medperc90_2p_p,p2p_scatter_2praw,p2p_scatter_over_mad,p2p_scatter_pfold_over_mad,p2p_ssqr_diff_over_var,scatter_res_raw
RV-516,True,42.60735551533502,0.8765196624465005,415.8321835172701,2457465.765493378,0.5546569017475004,56,27.080377499999788,11.456270000198856,55.021588968675225,13,-0.8781989787564258,0.6971347841143714,3.1239551230688973,True,9.0,0.0,37.0,32.0,34.0,1.25,1.6666666666666665,1.6666666666666665,1.3333333333333333,1.3333333333333333,1.0,0.013808213121535209,69.94980733858033,0.00010000000000000002,2457650.5153564555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.33333333333333337,0.9166666666666667,0.9166666666666667,1.0,1.0,1.0,1.0,27.080377499999788,11.456270000198856,55.021588968675225,414.7322904499667,-0.4792336733331432,0.0001,13.0,157.80953574120488,1.3552527156068805e-20,324.96452999999747,5.095970993110797,0.0031480207473511884,0.013608098196289525,0.06969092825390115,0.10406966224238036,0.5238088622132205,2.2076372564969367,418.91652319715854,415.95686434385857,1.4465469076514523,408.72458121093695,780.4716963092735,0.3076923076923077,0.3076923076923077,501.4424120481155,83.49551130524087,10.293908138292721,0.18001712456635388,-0.6715065960358756,3.0798006596427556,25.640842104236278,0.8902932290033022,414.7322904499667,-488.8836833068041,290.40710721301684,3.993176388047301,0.26803129879155924,0.0034387171721265587,0.0070265794179282665,11.531720092651431,18.01697679902886,2.0867058301532384,-0.8722217460557211,-1.0380671076965844,2.186151928067771,1.2832342962723355,0.06921191207383882,0.018911352751214715,0.011091194704827927,26.538896414325794,-2.257858574570498,-0.3142267141616013,-2.1294992126688856,0.3841413215373643,0.012852017477762026,0.0006766034503174924,0.0007009837395537219,14.638520702551865,0.46045308301506643,1.11368695661159,2.7799026764906647,0.3213567775551855,0.09619943729187802,2.301382291722261,1.2694134599989326,1.6777192080041914e-08,1.883487188436561e-08,0.3802348861213791,0.0,1.0295591178679675,1.0223105479976657,3.931148916411373e-06,-0.5570978348166022,-0.0032508675189709926,0.08731006690327806,0.48556702448220584,1.9219911620937222,1.1661305364820214,2.177950727776854,0.046847636662792354
RV-517,False,0.0,0.0,-823.611195422297,2457444.086200295,0.0,123,23.86109415093824,10.959840000141412,39.5203460449441,54,-0.2258680136274832,-0.5676685396960274,2.2191105570997016,True,11.0,4.0,15.0,12.0,28.0,1.0,1.1162790697674416,1.2,1.1162790697674416,1.2,1.0750000000000002,0.0023208305502359044,236.9226745134449,0.00010000000000000003,2458051.0449214056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09433962264150944,0.18867924528301888,0.8679245283018868,0.9433962264150944,1.0,1.0,1.0,1.0,23.861094150938236,10.959840000141412,39.52034604498446,-823.8370634359244,0.4093191089124277,0.0001,54.0,1048.0587483857178,2.710505431213761e-20,1264.6379899997264,5.371653567299404,,,,,,4.507677171970118,-818.4238478641713,-824.1788639619929,1.6118650153272256,-829.1671549987701,,0.2777777777777778,0.3333333333333333,,51.12540386480135,9.764287238289821,0.0008019939049556483,0.003925107415895884,2.2191105570997096,18.22505511915106,0.992011851013362,-823.8370634359245,-245.16893106827794,321.55253672181004,1.7632495588217711,0.02077463196815044,0.03215174675365423,0.007576329883092049,11.928314758283724,37.72420693669169,-0.9550432957735453,0.23881480327766955,0.8440835981934576,3.690899916332516,1.3276211161891722,0.056653462655125005,0.02155474431046265,0.006645083967458691,2.6190894360217003,-1.5375099621270008,1.4547700874765515,1.311640530596032,1.0463058375651704,0.04004076598940865,0.01913692780301079,0.002791970678710583,19.3410289690928,-0.23889209661937486,2.27240984992005,1.2713608787201351,0.7529399962398448,0.5933963416184417,0.2195691083858137,1.6214385150812063,1.9346866331204637e-09,2.5274832893273924e-08,0.35442660739202886,0.0,1.0152672329342247,1.0168973174221028,4.329479964524049e-06,0.36892440338931465,0.000269873588465051,0.9539451238015312,0.5626404105912695,1.0955950565794437,1.2414148646906455,2.2434045407892196,0.43564288768493487
RV-518,True,32.06972698094368,0.652994208686684,-1031.755000361074,2457402.6817977023,0.3949958633476315,9,59.27868874999695,20.501975000137463,91.3890236188974,33,0.1542685246665538,0.4631138441407836,2.6109112721993903,True,12.0,19.0,9.0,17.0,28.0,1.0833333333333333,1.0833333333333333,1.1818181818181819,1.0,1.0909090909090908,1.0909090909090908,0.0016474090783596327,8.72642314693679,0.0001,2458303.655998914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,0.15625,0.65625,0.8125,0.96875,1.0,1.0,1.0,59.278688749996945,20.501975000137463,91.38902361889662,-1031.547834261344,0.20806438920638964,0.0001,33.0,66.52624535146764,0.0,1896.9180399999022,5.513562919703531,,,,,,2.1892803730428687,-1025.9496065371654,-1031.0353936142187,1.8556178967535288,-1036.9767323765725,,0.30303030303030304,0.18181818181818182,,847.5951921357915,9.55802230147811,0.6144963671409864,-0.23938513955355786,2.5963683555042327,22.163841327249315,1.0048557424995403,-1031.5478342613437,-6.578691720550108e-05,0.0001309182663876004,2.741597240304607,0.3798884921299678,0.024503099690817223,0.023538083610858816,18.315667449713217,21.729025124776502,1.3178170797134314,2.6122143293253535,0.8319396536351006,3.3318256642788597,1.3749283022073222,0.16259549515817076,0.011059944919507198,0.008447729688862595,23.288069947398615,0.5992114890319419,-2.2191101465776017,-1.9524765707647391,0.9355147736748487,0.16094425802453668,0.02936999085332823,0.007283472916467575,27.577511994141137,-2.698022357986004,1.4334359666469514,0.9791372474851772,0.5015063051546405,0.34122983490124453,1.2714835542487017,1.5056787894766532,1.4500332667921612e-07,3.374097623520811e-08,0.3430306662381019,0.0,1.0131145721925225,0.9987793917749742,2.324645773446314e-06,0.05059203600171713,-0.0005708826120974584,1.4687835258210746,0.40080100482192416,1.2555910276136086,0.7690714380641761,2.1366714551142305,0.2391948427992867
RV-519,True,61.98273433155282,1.287512546426878,-1657.297374692475,2457396.633744156,0.84822324744777,12,9.333597391302211,1.0581449999008328,41.87216498858066,93,0.1666225468015222,0.4327360912841202,2.96672571896404,True,11.0,4.0,11.0,15.0,17.0,2.202797202797203,2.2826086956521743,2.52,1.0362318840579712,1.144,1.1039999999999999,0.008547378433758218,-375.9680691440053,9.999999999999999e-05,2457748.885797597,0.0,0.0,0.0,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.06521739130434782,0.06521739130434782,0.7608695652173912,0.8369565217391305,0.967391304347826,0.9782608695652173,0.9891304347826088,1.0,1.0,1.0,9.333597391302211,1.0581449999008328,41.87216498857602,-1657.0609029146228,-0.49888649561050313,0.0001,93.0,3799.0978895235157,1.3552527156068805e-20,858.6909599998035,8.507127339370186,,,,,,242.23704858444492,-1649.5242121677315,-1656.9301173130118,2.1140074180439115,-1666.538466846472,,0.3225806451612903,0.3548387096774194,,40.5501964488007,13.19562571946229,0.19628319593364157,-0.12790337106616212,3.254810137010511,26.163031883369047,1.002976884283911,-1657.0609029146228,-185.00234607526386,164.19004972906293,1.943671496003284,0.23240435373505833,0.028256532482915535,0.008740447845551376,6.742029751892725,41.7033471181043,0.8367342454741238,-0.10974281840480193,0.8345223710957459,4.305550773405667,1.476378312229771,0.07274536528259784,0.024378830177142964,0.008965637210177896,0.8564198696119595,1.6678295280170636,-1.037968477679561,-2.36731729002951,1.464230941214412,0.12948199952906944,0.02219926844408952,0.006403687133412855,17.518060280969355,3.1207669644290443,-2.2161234069631393,0.2743354609221368,0.7595822212064155,0.7533325174677244,0.12702700835331265,2.5983362467440045,2.52345078166627e-08,1.7146118302946434e-08,0.3024995130455397,0.0,0.8476753001549601,0.9158234429276316,2.6743710789583653e-06,0.05220689194720762,-0.0029536686440086823,0.9504251492527653,0.8058924970916177,1.5036964663296295,1.2815767591787324,1.7729955453558366,0.646087063926181
RV-520,True,10.627988180460356,0.1981694462521893,-736.9911330628911,2457400.8152768407,0.0701210330372781,240,53.57837878788511,8.134970000013709,109.30833831606928,34,0.91176670403117,1.2472073452559378,2.6062462185421684,True,10.0,17.0,9.0,27.0,30.0,1.5925925925925926,2.15,2.15,1.35,1.35,1.0,0.002974100544952006,-31.96745298807415,9.999999999999999e-05,2458349.9282288994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.45454545454545453,0.7575757575757575,0.8484848484848484,0.9696969696969697,1.0,1.0,1.0,53.57837878788511,8.134970000013709,109.30833831606928,-736.0647724710469,-1.1966118421509568,0.0001,34.0,112.02854236374667,1.3552527156068805e-20,1768.0865000002086,6.708448176384252,0.010617978779201362,0.02921531526400561,0.08616679493603645,0.1352100256797981,0.2617054916233883,3.6023604315132327,-731.4619002042873,-735.7431731225922,1.6935726617275009,-744.8787965570558,4509.6352946798,0.2647058823529412,0.35294117647058826,70.91603714312777,2210.1081250002608,10.336731338416381,0.14745709889298778,-1.0050023956258565,2.6642320429957347,19.775859360816302,0.9190127273606575,-736.0647724710469,-0.00014290186023241383,8.629630099608259e-05,2.1493223684915788,0.22327728125056973,0.035283529190648685,0.0024335165036408267,18.367223549298163,33.00610952083585,1.4925767290059684,1.4202244745618204,-2.8435334777619987,3.1637667381308976,2.082111868299732,0.6401682254959412,0.029748283526359543,0.038914210597072826,12.950701224175006,2.2800677952161323,2.2935129833956163,-2.351094560071473,1.0175098210859532,0.16317145910114866,0.01465096310053514,0.006213928092309681,16.855940023294384,-0.3367603415860714,1.6577155171443143,1.4655347629509823,0.9687294464631585,0.4734095899258027,0.7050984700771429,0.9177184552718352,3.899603306933841e-09,4.318404300818202e-09,0.3566391400065631,0.0,0.9821094671291019,1.0374599537038338,5.106899011803648e-06,0.12906645553675844,-0.0015476647792083452,1.68327543232142,0.8098356410301982,1.1756398937430486,1.1416964276462116,1.5951280591955375,0.23606528272357313
RV-521,True,44.31919464139403,0.9128314014841156,-637.3292227989868,2457396.2651778986,0.5805938582029398,90,82.45036791666644,14.962889999849722,210.1010547718184,25,-0.4919049609014746,-0.429293794772058,2.824315060912447,True,9.0,10.0,36.0,27.0,25.0,1.0,2.444444444444444,2.75,2.444444444444444,2.75,1.125,0.003945458930512095,-5.469239559195859,0.0001,2458391.8052210985,0.0,0.0,0.0,0.04166666666666667,0.04166666666666667,0.04166666666666667,0.04166666666666667,0.04166666666666667,0.04166666666666667,0.08333333333333334,0.33333333333333337,0.7916666666666667,0.875,0.9166666666666667,0.9583333333333333,1.0,1.0,82.45036791666644,14.962890000082552,210.10105477179147,-637.8453641622342,-1.0647402905274015,0.0001,25.0,85.95002088214227,0.0,1978.8088299999945,7.236940594250655,0.0144436621757338,0.026855947588494994,0.06520015803773409,0.23169391905118686,0.40657757829748525,294.5336257226627,-631.6752573211977,-637.6139287222829,1.9658527820594145,-646.149138509699,2593.6806613884373,0.32,0.4,101.07058552751103,159.83916235864248,13.783209597692725,-0.5946776642598591,-0.48807980938537776,3.1848297134928645,25.887604340355455,0.9982561283571827,-637.8453641622343,-49.13137360680422,73.39989692930676,3.723558613483264,0.13217602243737797,0.05357840338417921,0.025080384083217264,21.0579007776108,26.39015821545787,-0.24729487689484797,-0.9560481837547229,1.2185204871093904,3.0334957870439676,1.5706996277830878,0.05817069076709028,0.030216248263758547,0.0039779445949443175,13.564220855028262,2.1401296540904085,-2.7153421077252786,-2.1733050286171527,1.1589986433134691,0.25195792837264536,0.030457511735168356,0.01591543516282136,22.378776225695397,2.5163013688721643,-1.2260039925654431,-1.723460916899475,0.4218275555259089,0.3112610176503345,0.6441392709690239,1.0627258843145932,5.723942209101551e-09,1.0016975116045046e-07,0.33764307647216873,0.0,0.9167690224922953,0.9456035945653565,6.9602683549192665e-06,0.6319580248760985,-0.001370712794888054,1.6735971328283152,0.49025718011414365,1.5209606536624138,1.159280659492939,2.2086767877059788,0.16469345213275716
RV-522,True,41.22059580783064,0.8471035474388318,403.0418486007793,2457914.519770813,0.533645391027737,293,16.590348181822762,2.0167850002180785,40.26111473948614,23,-0.6159348838040104,-1.081206519207706,2.5910858114843776,True,13.0,6.0,3.0,35.0,39.0,1.357142857142857,1.7272727272727273,1.7272727272727273,1.272727272727273,1.272727272727273,1.0,0.014619585712692774,-71.32829606070283,9.999999999999998e-05,2458101.1359751606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.7272727272727273,0.8636363636363636,0.9545454545454546,1.0,1.0,1.0,1.0,16.590348181822762,2.0167850002180785,40.26111473950178,402.33604573316,-1.1015381367654307,0.0001,23.0,300.4439588783612,2.710505431213761e-20,364.98766000010073,5.841154709667961,0.08349802442144426,0.1359705009973324,0.16254593674190332,0.19160620404751535,0.39578837970585234,3.4507096964183206,407.0402011490033,401.7545046297556,1.4260740292396576,395.35789172966736,360.9471489381331,0.2608695652173913,0.4782608695652174,11.750443523920758,37.60433340202973,10.62858840921913,0.6758877748441925,-0.35463483736018536,2.5682898757328276,21.05311874794942,0.9215867328827355,402.33604573316006,-1067.5764071744775,2554.7852396447565,3.009297555201569,0.4037163073706915,0.09505914055,0.02175910962497088,30.6119938410984,18.178412666026826,-3.002599915811623,-1.4091981573121655,-1.1337604137743438,2.681995897290195,1.5620402591981903,0.15554461255203517,0.011713702862616866,0.016417200034867824,14.278290942763823,0.6772391352904756,1.1384401484553146,1.3388905288727933,0.9754914765092372,0.07998047018268116,0.007858207337247583,0.006350205660084479,6.521097179009677,0.7710049668282453,1.4430828485361127,-2.3912960707668067,0.5190713881045776,0.3241591961629387,0.46642799606193497,0.21302425490020582,4.713493995112117e-08,8.862839351309049e-09,0.43143110599828627,0.0,1.0132618618706948,0.9689103782866867,1.3432037007083034e-05,0.17902273003176106,0.0009570222686438683,0.6602378124337144,0.5073369047329015,1.5142965438029412,0.995052429442289,2.198997254691901,0.23348157697051805
RV-523,True,17.852931730666466,0.3514258245898947,-1335.8119562562297,2457426.4232034604,0.1795898747070676,151,47.490001250000205,23.91312499972992,72.87994313861819,9,0.041541868697717,-1.2100510184807034,2.894551718861987,True,12.0,7.0,11.0,38.0,14.0,1.0,2.0,4.0,2.0,4.0,2.0,0.018278701467828493,7.035649863471794,0.0001,2457533.5680667935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.875,0.875,1.0,1.0,1.0,1.0,47.490001250000205,23.913124999497086,72.87994313861742,-1335.691178436841,-0.6217041546967335,0.0001,9.0,16.85579078096961,0.0,379.92001000000164,4.873198670198462,,,,,,0.8136953673089217,-1328.3998252897577,-1336.8978902579852,0.6716230219587942,-1338.1462226301546,,0.1111111111111111,0.6666666666666666,,86.3847226011827,9.84877995086581,-0.3856726876136455,1.643419629118065,2.9433252984033476,19.280302218474517,0.6940490182808916,-1335.6911784368408,-0.00016412188162930527,0.00011311154102987175,4.875926584829135,0.31731877307695927,0.06618616285198899,0.05160089697819591,19.819435148993517,4.544866619234442,-1.5255956579051915,-0.6363445725173191,0.8309157671100145,1.6897602121018696,0.3230283665913606,0.034114795284971015,0.001264936850500586,0.0005613896461220426,1.4471467296497431,-0.5691088870738139,-2.1015777465016807,0.38829024326415645,0.04950333832049624,0.0011839431609417422,0.00027028992746944245,0.00016964814639521653,6.286060057747393,-1.7905001940558962,-3.061808656694596,-1.6114027071439643,0.0662496370631225,0.010152601245990862,0.07301654758426519,0.31716645860447823,5.545188308531124e-09,4.938840802992672e-08,0.36940813313352033,0.0,1.0816058064769272,1.0676368883150467,3.251683195634189e-08,1.66468599868017,-0.006699414859288474,9.102543065043346,1.452248571765812,2.2314746122706763,2.1500096602627514,1.8969891665825156,0.007986186429577541
RV-524,True,41.17742763365962,0.84618785889581,-554.0463682188638,2457459.41723004,0.5329913277827215,243,51.0969370588222,3.9978299997746944,121.49469817406114,18,0.5309210413429821,0.8710856755367268,2.1255364063010034,True,7.0,27.0,49.0,29.0,47.0,1.3,1.625,1.857142857142857,1.25,1.4285714285714284,1.1428571428571428,0.010910201769555572,2.640131752951987,0.0001,2458127.1016989285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35294117647058826,0.6470588235294117,0.8823529411764706,0.8823529411764706,0.8823529411764706,1.0,1.0,1.0,51.0969370588222,3.9978300002403557,121.49469817397862,-553.5047864075289,-1.0715920165284731,0.0001,18.0,219.86834053942795,0.0,868.6479299999774,3.7622728215946495,0.08493577996156668,0.12370333936778828,0.16139031740304913,0.22489642234021706,0.5819399868119743,1.4895193417428978,-549.3312685279925,-553.2174330303473,1.3776996488083455,-556.8558141711818,27.32499215409692,0.2777777777777778,0.2222222222222222,24.40741506014864,94.45932253153293,9.850963729378705,0.18041951488250715,0.09656335337616766,1.9407891280994256,16.82772381282045,1.0032004661465688,-553.5047864075289,-8.26747726524114,3.994140174918055,1.9088379303926402,0.11236386023426273,0.012636719608449703,0.0033591944596732164,8.162800779367753,33.21308725441718,-1.0012549495709302,-0.12122312452725634,2.80486880222721,2.4806351101428845,1.0534821230725662,0.0582717544107595,0.006077994027860269,0.0086794321679192,30.020217742302894,-0.2871425933399101,-2.022378802599573,3.091330173617665,0.6120525131142449,0.01995436561789022,0.0051789193161637295,0.0034455849541870616,0.5168952627332132,-0.47104524757900745,-1.9962648943464338,-3.0748446119619754,0.5518971025768904,0.3206414244861261,3.677685950413223,0.06332327306574902,2.975932833493289e-10,4.958855193137879e-08,0.3344507835863747,0.0,1.011145631775397,0.9782772956304637,3.278502879852229e-06,-0.23188309025476883,-0.0008886632054915887,1.2887564982612487,0.4322610556061951,1.6353727302654226,0.9275562884013232,2.640935031742966,0.13251676585550345
RV-525,False,0.0,0.0,-286.5034190825527,2457527.1698047663,0.0,71,84.76980055555597,23.486795000033453,123.45031964536348,19,-0.3406263681453526,0.5673630968797573,3.482913366855604,True,6.0,12.0,23.0,37.0,48.0,1.5454545454545452,2.4285714285714284,2.8333333333333335,1.5714285714285716,1.8333333333333337,1.1666666666666667,0.003257685455421132,-18.10268846090146,0.0001,2458111.1941668717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.16666666666666669,0.6111111111111112,0.7777777777777777,0.9444444444444444,1.0,1.0,1.0,84.76980055555597,23.486795000033453,123.45031964536348,-286.84404545069805,-0.5549933327747627,0.0001,19.0,77.02228492304049,0.0,1525.8564100000076,6.650055455503889,0.002205786701227193,0.0028056609764246765,0.003991386855952779,0.011953891152969803,0.3360197056751471,4.31607137490292,-282.3340550855367,-285.9360559856729,1.7465567412652945,-295.6341659965445,7571.5823407705775,0.3157894736842105,0.2631578947368421,1292.0740213816327,226.65722073678063,10.690173995630078,-0.15385642884071113,-1.011730616058432,3.482913366855608,27.859240166591018,0.8927870236486155,-286.844045450698,-2.9047877605166508,2.7886909641836657,3.793716698713081,0.3669954920789495,0.09522834663171327,0.018973892187362357,5.00657856790074,20.859188431083055,1.26461663286171,2.269538072890566,-1.6417793201378426,2.651884931229944,1.7230885990808895,0.14844889721135693,0.045904132690367846,0.008677394814847734,26.36906050681388,0.4041738429190905,-3.0959146116056195,2.2450048053023743,0.8865556908259685,0.03741654278745324,0.012495726388430021,0.006966079446668495,26.332831671887007,-2.9452111134177863,-2.3406287721238668,0.39853587431014126,0.4541953803944829,0.23369053654604977,5.266882392673693,5.259646146515657,1.4764471423234227e-08,1.646390046516899e-08,0.3467155046450765,0.0,0.9447448676557041,0.9585747409485043,2.4412098985442963e-05,-0.17375094877843367,-0.0013099114321677894,1.8924104038022578,0.7357688363479171,1.2817607027646454,0.7220032256548322,1.518866805222563,0.17362815017538616
RV-526,True,47.225264201129946,0.9744753012360896,-1515.587055007148,2457397.672254917,0.6246252151686356,58,21.8796278431409,7.00378999998793,46.55518280865159,52,0.1291021630927278,-0.489529711434284,3.029106007183949,True,9.0,17.0,14.0,11.0,31.0,1.0847457627118644,1.2075471698113207,1.2075471698113207,1.1132075471698113,1.1132075471698113,1.0,0.0038013172480379906,5.903922220741256,0.00010000000000000003,2458005.4432639554,0.0,0.05882352941176471,0.05882352941176471,0.05882352941176471,0.05882352941176471,0.05882352941176471,0.05882352941176471,0.05882352941176471,0.05882352941176471,0.3137254901960784,0.4901960784313726,0.9019607843137255,0.9215686274509803,1.0,1.0,1.0,1.0,21.87962784315003,7.00378999998793,46.55518280860323,-1515.4852081416598,0.36984772450281994,0.0001,52.0,108.84242799513976,2.710505431213761e-20,1115.8610200006515,8.953197774793466,,,,,,1425.7369715904208,-1506.4598200934815,-1515.7190274462723,1.937940000133267,-1524.3662156430685,,0.25,0.4807692307692308,,130.69349027883013,13.778474007945384,1.7084679215788412,0.30745538942286194,3.211927893755961,23.75239160429261,0.9171289211413138,-1515.4852081416598,-28.65049305805685,23.30411261537807,2.1885741065564295,0.276679968491642,0.04370677189614559,0.015785912278953127,0.6068497670073686,38.67566530161689,2.9124869783820153,-2.8996122241972953,0.5631559529627553,3.2189780941667085,1.9791533785800914,0.021505516712625874,0.040946368509231675,0.0020077363119784973,18.728389669878247,-1.2524672076274623,2.3893849720744806,2.109354452588231,1.5446591924971764,0.037357030761908966,0.04744023830954071,0.012632096409689625,8.458436875942212,-1.088302057501288,2.939349473269869,-2.3706877081950766,0.9043117949038303,0.7057833627245053,30.861657510780326,13.938271604938272,3.75965023557967e-08,3.334231113427677e-08,0.4232113274155511,0.0,1.0938575557684613,1.0566445122698997,2.944067095827223e-06,0.1339547879906604,-0.0002176435386893815,0.7261815818373967,0.6926781482458543,1.43699907965712,1.168609632371227,1.9431138789403688,0.5835823707573857
RV-527,True,69.46273773068273,1.446179285196301,845.6510954308642,2457495.7387345973,0.961556632283072,5,85.81132545455529,17.057200000155717,127.21849142067556,23,0.2688846924066937,-0.598852622621545,2.619522288732652,True,11.0,17.0,29.0,48.0,13.0,1.0769230769230769,1.0769230769230769,1.4000000000000001,1.0,1.3000000000000003,1.3000000000000003,0.0025124268953528026,-0.8729893012584273,9.999999999999998e-05,2458275.57614764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.13636363636363635,0.6363636363636364,0.7272727272727273,0.9090909090909091,1.0,1.0,1.0,85.81132545453411,17.057200000388548,127.21849142063357,846.0281905011494,-0.45201082461719905,0.0001,23.0,12.870155583975341,2.710505431213761e-20,1887.8491599997506,4.95101893596825,,,,,,6.023526701476521,851.6533505466483,846.0313521351604,2.425191222271337,841.7513126747118,,0.391304347826087,0.30434782608695654,,199.0142483659867,10.27252448757142,-0.0619021145803638,0.3636922781461162,2.9452357299683025,24.06842243543656,1.0072961764354167,846.0281905011494,-0.00019509590427934978,0.00013190803198532853,3.50471547998115,0.2878312116037535,0.05055645132221851,0.013880811458069353,22.742050005735457,18.178412666026826,-2.8510205833812896,2.8233380524628986,0.2531260620289985,3.0161778973238045,1.3834590380902614,0.3215241235993821,0.035030516660864305,0.025249853990579413,16.49286429218959,-0.402094063320314,-3.08415080718516,1.957455297326535,0.5843252549006983,0.02487359942352062,0.00611577737132332,0.0023107779995520206,14.422487016920144,-0.6851023820280906,2.6813275767436107,2.0104899849066586,0.3947421826372343,0.16672544696947586,0.7252144942091919,0.6341770866427102,4.2423480284270454e-08,3.0471087875127978e-09,0.4047643364331258,0.0,1.0281920206927928,0.9904522155988315,2.391886909203452e-06,0.21872501356472185,0.0003874686117782502,2.199324749965965,0.4502089580415603,1.3455439207001727,0.6093097958302979,1.9385740921819195,0.06204555542606549
RV-528,True,66.85311988284579,1.3908237550906684,230.312787860732,2457453.171411763,0.922016967921906,326,13.826843846150531,5.012049999786541,33.34080812176722,53,0.2978322555290743,0.5467838206712434,2.5218986527889187,True,12.0,20.0,3.0,24.0,16.0,1.5666666666666667,1.6491228070175439,2.088888888888889,1.0526315789473684,1.3333333333333335,1.2666666666666668,0.006734643284395573,95.86020775265595,0.00010000000000000003,2457798.530903649,0.0,0.09615384615384615,0.11538461538461538,0.11538461538461538,0.11538461538461538,0.11538461538461538,0.11538461538461538,0.11538461538461538,0.11538461538461538,0.34615384615384615,0.6153846153846154,0.9615384615384616,0.9615384615384616,1.0,1.0,1.0,1.0,13.826843846150531,5.01204999955371,33.34080812176862,230.57497871227218,0.2653279331849178,0.0001,53.0,469.82023182470505,2.710505431213761e-20,718.9958799998276,6.24579991836606,0.03238827100181787,0.048158768562089296,0.08308323938204423,0.18156665361687258,0.36569247891489676,598.3696529699689,237.46928339238485,229.92462608829476,1.878752645966415,224.97768355565273,94.2307079822529,0.3018867924528302,0.39622641509433965,29.498151280482116,28.903195047428348,13.878774686936667,1.3312617232869302,0.30380386790795927,2.7566914784773804,22.21190382479889,0.9496346446559204,230.57497871227216,-1.0311978831798992e-05,2.0775921184513886e-05,2.0299582372151006,0.12425647167074129,0.037568133677751164,0.015715445880819565,3.7913430046367633,38.19248582071864,-1.6438087124688834,-0.7166972171713384,0.5105440559579304,3.363133857771839,1.6617202166192846,0.08321876224386977,0.02026803824505446,0.006252697051285284,15.376277260451968,-1.1513327792882857,-0.7257652599559024,-2.1598098692233543,1.369644439394921,0.068362779815609,0.014809152858350052,0.005598196369298182,17.23431294210333,2.233389955837437,-0.8711285004090683,-0.4315304868776768,0.8185982283551795,0.6747155750720941,4.055628108996464,4.545701330907277,2.123890840977083e-09,3.0128947781093984e-08,0.3753699032291182,0.0,1.0041152959269024,1.0322689278305006,9.259932055253432e-05,-0.04011538688763494,-0.0003865861911886314,1.1941049917204234,0.7149216135074662,1.618117388895459,1.1179891599378167,2.1145779089609613,0.5245578934313928
